date,real,pred_catboost
2019-05-28,-0.0262023723940241,-0.010409386541795731
2019-05-29,-0.0044345970678656,-0.010234080908781893
2019-05-30,-0.0134230203321406,-0.004237980558617291
2019-05-31,-0.036701366850428,-0.02139419497525088
2019-06-03,-0.0332572217564824,-0.011286396660034094
2019-06-04,0.0238674814066435,0.013315245388793298
2019-06-05,0.0,0.002262159988956808
2019-06-06,0.0,0.005823380118047048
2019-06-07,-0.0142520227072016,0.007399069405795109
2019-06-10,0.0283037761628518,0.0006176709713833496
2019-06-11,0.0,-0.0024655474988347897
2019-06-12,-0.0093458624182377,-0.00949140958944355
2019-06-13,-0.0141846349919563,0.00743952670617712
2019-06-14,-0.0047732787526577,-0.003041902446452242
2019-06-17,0.0,-0.004871546598608654
2019-06-18,-0.0144580831752297,0.007572546357618612
2019-06-19,-0.0146701897477938,0.0006778872813157273
2019-06-20,-0.0099010709827116,0.013127397318890342
2019-06-21,0.0294138852062934,0.0006138824550330373
2019-06-24,-0.0244510958641642,-0.003312139034300133
2019-06-25,-0.009950330853168,-0.011024119274263324
2019-06-26,0.0246926125903714,0.003519011346964654
2019-06-27,-0.0197050710793325,0.0035174575087322784
2019-06-28,-0.0049875415110389,0.000695197910751579
2019-07-01,0.0148886124937506,0.01517116444263828
2019-07-02,-0.024938948347252,-0.006847597810521354
2019-07-03,-0.010152371464018,0.0018097281777260817
2019-07-08,0.0448953199078909,-0.002363115960814344
2019-07-09,0.0097088141269608,0.005221938947397475
2019-07-10,0.0,0.0011561578911415777
2019-07-11,0.028573372444056,0.0038801561819652762
2019-07-12,-0.0047058910374124,0.005816173582969919
2019-07-15,-0.0142520227072016,-0.005528301655840539
2019-07-16,0.018957913744614,-0.001670628399070631
2019-07-17,-0.0334159969198438,-0.012118443545365247
2019-07-18,-0.0097561749453647,-0.0002459202090879033
2019-07-19,0.0048899852941917,-0.0018570883635960606
2019-07-22,0.0,0.0038536886212366967
2019-07-23,0.0145281005629098,0.002259309389386192
2019-07-24,-0.0145281005629098,0.00011722891537906111
2019-07-25,0.0145281005629098,-0.0023426356187976477
2019-07-26,0.0,0.0010983946267022096
2019-07-29,-0.0096619109117368,-0.0010077945949589408
2019-07-30,0.0,-0.001776146119514461
2019-07-31,-0.0196084713883764,-0.011047026101671882
2019-08-01,-0.0612436252407186,-0.020125803325412223
2019-08-02,-0.0212773984472847,-0.005535232949903565
2019-08-05,-0.0609606997896873,-0.03505311272488088
2019-08-06,-0.011494379425735,0.004432875788699667
2019-08-07,-0.0116280379951191,-0.009403310057622297
2019-08-08,0.0058309203107932,0.011405228688115273
2019-08-09,0.0115608224010759,-0.01079780679267159
2019-08-12,-0.0531098253139484,-0.022064404160992326
2019-08-13,0.0180185055026783,0.009694871133631724
2019-08-14,-0.0550597771830272,-0.03895938436551315
2019-08-15,-0.0450236813739551,-0.008343369930778555
2019-08-16,0.0195445960729702,0.00883339318421806
2019-08-19,0.0317486983145803,0.010026917407481468
2019-08-20,-0.0317486983145803,-0.018735720089106643
2019-08-21,0.0254790853009849,-0.003929181211794493
2019-08-22,0.0186921330121525,-0.007004832756352784
2019-08-23,-0.0637158143861077,-0.03886935593971685
2019-08-27,-0.0199342149008172,0.0033312888108624006
2019-08-28,-0.0135137191667228,0.00564529553251074
2019-08-29,0.0202027073175194,0.009072384274208253
2019-08-30,0.0,-0.015587023283674197
2019-09-03,-0.0202027073175194,-0.024594261322776985
2019-09-04,0.0,0.015562952506198675
2019-09-05,0.0658132185695718,0.01634409484330129
2019-09-06,-0.0128206884290614,-0.0023669449350235405
2019-09-09,0.0503250838875156,0.006461784742929508
2019-09-10,0.0537442760066907,0.007380027686144689
2019-09-11,0.0172914971100609,0.012772038456492872
2019-09-12,0.022599831917241,0.0018582482513491145
2019-09-13,0.059638266319731,0.017737105492558518
2019-09-16,-0.0320883145515004,0.006961055869656915
2019-09-17,-0.0164387263431599,6.682336480238105e-05
2019-09-18,-0.0055401803756153,-0.004926607396357641
2019-09-19,-0.0055710450494553,0.0035627902048491226
2019-09-20,-0.028330506626226,-0.008866803429108422
2019-09-23,-0.0115608224010759,-0.0012404052571445261
2019-09-24,-0.0476280489892547,-0.0057796915823355565
2019-09-25,0.0534251666735806,0.019318857675825484
2019-09-26,-0.0174931574475172,0.001207697937935125
2019-09-27,-0.0058997221271882,-0.004522612709245272
2019-09-30,-0.0059347355198146,-0.0004968517245012149
2019-10-01,-0.0180185055026783,-0.003798711665801466
2019-10-02,-0.0307716586667535,-0.015522900996609811
2019-10-03,-0.0382212128201978,-0.007238501505880069
2019-10-04,-0.0130720815673527,0.012710031376879658
2019-10-07,0.0259754864032606,-0.01038300197840113
2019-10-08,-0.0129034048359079,-0.02266206169541129
2019-10-09,0.0319515998066023,0.005557974339967834
2019-10-10,0.0490896101965235,0.011333904315556287
2019-10-11,0.0524901826213967,0.010008740067687996
2019-10-15,0.0056657375356773,0.002194650223652548
2019-10-16,-0.0113637586503151,-0.000274352637323872
2019-10-17,0.0056980211146377,0.005382136745170723
2019-10-18,0.0,-0.001262157786345352
2019-10-21,0.0224728558520586,0.008428071052956737
2019-10-22,-0.0111733005981252,0.0014553871996329645
2019-10-23,-0.0056338177182559,0.010984413001001952
2019-10-24,0.0,-0.0028100847874202896
2019-10-25,0.0168071183163812,0.006966695414329991
2019-10-28,0.0273989741881144,0.007760143796842412
2019-10-29,-0.0054200674693392,0.0033434565606740604
2019-10-30,-0.0331522073169004,0.0009247403033184681
2019-10-31,-0.0518848353690116,-0.004925060460488625
2019-11-01,0.0233928795747054,0.018511596325080072
2019-11-04,0.034094211342976,0.014504669059215443
2019-11-05,0.0383608678724463,0.006734365988116612
2019-11-06,-0.0272496424473756,0.002307419598339693
2019-11-07,0.0589983407619557,0.006156283527588911
2019-11-08,0.0103627870355466,0.004991980562522327
2019-11-12,-0.0103627870355466,-0.00724872411202057
2019-11-13,-0.0210534091978323,-0.0034659623746871615
2019-11-14,-0.0324352757531537,-0.0006649317549388766
2019-11-15,0.0109290705321902,0.00815312428827972
2019-11-18,-0.0164387263431599,-0.0015741798121088981
2019-11-19,-0.0111112254250707,-0.004925648736316596
2019-11-20,-0.034094211342976,-0.005684966341018111
2019-11-21,0.0228581380760501,0.0059033712039101354
2019-11-22,0.0,0.0018612729044805865
2019-11-25,-0.0056657375356773,0.004000867922506882
2019-11-26,-0.0114286958236228,-0.00340159852712859
2019-11-27,0.0170944333593001,0.004983882033075208
2019-11-29,0.0056338177182559,0.0029459919884927063
2019-12-02,0.0277026025493357,0.011281328811188904
2019-12-03,-0.0619916760279678,-0.011079855997492928
2019-12-04,0.028655255760376,0.009744712337604124
2019-12-05,0.0168071183163812,-0.0031313623924340544
2019-12-06,0.0219789067187752,0.010994791134668742
2019-12-09,-0.0054496047675647,-0.01372479755323062
2019-12-10,0.0108696722369039,-0.0026132005396365676
2019-12-11,-0.0329700192375698,-0.0034633126328955707
2019-12-12,0.059638266319731,0.016722848301026466
2019-12-13,-0.0430173850836906,0.0023788986004757403
2019-12-16,0.0377403279828469,0.01034813381212019
2019-12-17,0.0,0.0047945229276642335
2019-12-18,0.0157483569681391,0.005138402717440757
2019-12-19,0.0,0.010422880391919298
2019-12-20,0.0,0.003971775184118323
2019-12-23,0.0051948168771039,0.005016636600020684
2019-12-27,-0.0262482260749363,0.0013718542418801217
2019-12-30,0.0105821093305369,0.004834172105274152
2020-01-02,-0.0105821093305369,0.003615173844774909
2020-01-03,-0.0434851119397386,-0.006918398857394114
2020-01-06,0.0055401803756153,0.0029535315557758495
2020-01-07,0.0109891215755951,0.008802233161017126
2020-01-08,0.0216224640131658,0.0012413520521093434
2020-01-09,-0.0107527917762618,0.002498504688510101
2020-01-10,-0.0108696722369039,-0.0069500044230732085
2020-01-13,0.0108696722369039,0.0041026242388247135
2020-01-14,-0.0163491380015294,-0.0030530120381404534
2020-01-15,-0.0166208812360403,2.645649316127929e-05
2020-01-16,0.0111112254250707,-0.005790763835232098
2020-01-17,0.0164387263431599,0.010457024944058318
2020-01-21,-0.0331522073169004,-0.014431030892456516
2020-01-22,-0.0056338177182559,-0.004636030700376579
2020-01-23,-0.0170944333593001,-0.005369044808991226
2020-01-24,-0.0232568621642672,-0.014569845782099014
2020-01-27,-0.0543940720657986,-0.024653162754227225
2020-01-28,0.0245411089161174,0.011343913097386062
2020-01-29,-0.0307716586667535,-0.0010046781248820632
2020-01-30,-0.0189280098855189,-0.004293289088077749
2020-01-31,-0.0389659685333837,-0.026171168201518387
2020-02-03,0.0196727655987048,0.004818250137480793
2020-02-04,0.0444517625708338,0.011040891012337559
2020-02-05,0.0305834233720801,0.011680374281227458
2020-02-06,-0.0060423144559627,0.002866181891748551
2020-02-07,-0.0370412716803489,-0.014360338966142213
2020-02-10,-0.0190481949706944,0.00111345928606787
2020-02-11,0.0190481949706944,-0.002585685137836585
2020-02-12,0.0186921330121525,0.008720982848477611
2020-02-13,-0.006191970247921,-0.003006082182864671
2020-02-14,-0.0125001627642314,0.0011922201411970945
2020-02-18,-0.0254790853009849,-0.006912912029691395
2020-02-19,0.0064308903302904,0.007219436860735318
2020-02-20,-0.0259754864032606,-0.009795090939839423
2020-02-21,-0.0402738991379399,-0.017891583118908354
2020-02-24,-0.0563529365511318,-0.04273776819466611
2020-02-25,-0.0369045569354507,-0.03564515401927972
2020-02-26,0.0,-0.018267360248965362
2020-02-27,-0.0228146777661714,-0.034338451527477235
2020-02-28,-0.1401466317432419,-0.022988842440573757
2020-03-02,-0.0269074529199241,0.023649546576535105
2020-03-03,-0.0755075525081452,-0.02097488978739572
2020-03-04,0.0,0.011058066706786931
2020-03-05,-0.1031842362352307,-0.0322516832438125
2020-03-06,-0.2177234838448706,-0.032291933286673936
2020-03-09,-0.3150810466398953,-0.040126605523403094
2020-03-10,0.3417492937220566,0.023252526717433098
2020-03-11,0.0759859069779219,-0.03489267984309643
2020-03-12,0.0706175672139534,-0.03899340473954048
2020-03-13,0.0659579677917973,0.010472202145601914
2020-03-16,-0.2528353411216127,-0.038524062877947414
2020-03-17,0.3345133721358799,-0.010353550905832832
2020-03-18,0.1457118111813936,-0.043275927985903
2020-03-19,-0.05218575317057,0.0042709737704527346
2020-03-20,-0.1967102942460543,-0.04194476473738465
2020-03-23,-0.1910552367627093,-0.0165192691784754
2020-03-24,0.1000834585569825,0.0007942167620403819
2020-03-25,0.0465200156348929,0.008441683418465608
2020-03-26,-0.0584962066816086,-0.0022673051458356594
2020-03-27,-0.1421744887805426,-0.037679548497566565
2020-03-30,-0.0281708769666963,0.0017381749849229586
2020-03-31,0.0,-0.015116314952691194
2020-04-01,-0.1213608570042673,-0.030788807861127688
2020-04-02,0.0160003413464411,0.021762749641910377
2020-04-03,-0.0160003413464411,-0.008666732979971664
2020-04-06,0.0775582343458745,0.040500384907608704
2020-04-07,0.1127954941453443,-0.024827403397070225
2020-04-08,0.0263173083173733,-0.0011024797064225224
2020-04-09,-0.0533459807052927,-0.016352655637255464
2020-04-14,0.0402738991379399,-0.004110931520182109
2020-04-15,-0.1875986138947983,-0.022866240993268908
2020-04-16,-0.0322608622182214,-0.0017176075533759704
2020-04-17,0.0635134057223258,0.004088801117973946
2020-04-20,-0.0312525435041044,-0.02786271965996609
2020-04-21,-0.0826917158451134,-0.02471730520546446
2020-04-22,0.0826917158451134,0.02515186678349979
2020-04-23,-0.0322608622182214,0.0036461777362026323
2020-04-24,-0.0165293019512106,0.00600973070388127
2020-04-27,0.1103480571688654,0.0017169437138554538
2020-04-28,-0.0775582343458745,-0.0026237006906053425
2020-04-29,0.0160003413464411,0.01908475077951195
2020-04-30,0.0157483569681392,0.0032662174145928436
2020-05-01,0.0,0.0038356206554488598
2020-05-04,0.0,0.006636162379208868
2020-05-05,0.0307716586667536,0.018392598204885313
2020-05-06,0.0870113769896296,-0.0087104525275777
2020-05-07,-0.1335313926245225,-0.030958147851048796
2020-05-11,0.1473247147568584,0.015353661494784463
2020-05-12,-0.0563529365511318,-0.00853054089414019
2020-05-13,-0.0752234212375874,-0.029342754295558805
2020-05-14,-0.0157483569681392,0.03196341031670864
2020-05-15,0.0157483569681392,0.022487455593411455
2020-05-18,0.1315763577887192,0.02901199504641863
2020-05-19,-0.0419641990990322,0.0008877034016267563
2020-05-20,-0.0289875368732521,0.025560877641142645
2020-05-21,0.0,-0.008059366109518316
2020-05-22,-0.0298529631496811,-0.0005162552916999147
2020-05-26,0.0444517625708337,0.023120490472942117
2020-05-27,-0.0145987994211525,-0.015859774667155824
2020-05-28,0.0289875368732521,0.01596169683717317
2020-05-29,-0.0741079721537217,-0.005496247456207442
2020-06-01,0.0152674721307884,0.008300300952062162
2020-06-02,0.0298529631496811,0.015288758259050165
2020-06-03,0.1242977166775771,0.03056145059354802
2020-06-04,0.0629138254105692,0.007115912301049186
2020-06-05,0.104140259252597,0.01699606979699549
2020-06-08,-0.0335226920386435,0.004036552757169204
2020-06-09,-0.0465200156348929,-0.004754539502310659
2020-06-10,-0.1133286853070031,-0.002679782275099452
2020-06-11,-0.1278333715098848,-0.027647045556376496
2020-06-12,0.0730251350148897,0.024696094418644374
2020-06-15,0.0,0.008494408798525274
2020-06-16,0.0548082364949951,0.001000151326626785
2020-06-17,-0.0134230203321407,0.00039073475631985343
2020-06-18,-0.0413852161628544,-0.0006724684784358388
2020-06-19,-0.0141846349919564,-0.0012308453432541525
2020-06-22,0.0141846349919564,0.0183838171136396
2020-06-23,0.0139862419747399,0.001189708501216389
2020-06-24,-0.0425596144187959,-0.028554625158977498
2020-06-25,-0.0145987994211525,0.0009197078301376993
2020-06-26,-0.0606246218164348,-0.012110824650465757
2020-06-29,0.0,0.008803139286697542
2020-06-30,0.0307716586667536,0.008610666620888543
2020-07-01,0.0444517625708337,0.0006382247104115529
2020-07-02,-0.0145987994211525,-9.346285200573682e-05
2020-07-06,0.0145987994211525,0.007909829416560482
2020-07-07,-0.0597192347016221,-0.015586408502091722
2020-07-08,0.0303053494953289,0.0050613540660849905
2020-07-09,-0.0775582343458745,-0.016613482329723574
2020-07-10,0.0472528848505455,0.03154854587396722
2020-07-13,-0.0155041865359652,-0.019369379908826444
2020-07-14,-0.0157483569681392,0.007208869122294253
2020-07-15,0.0157483569681392,0.006759258487677692
2020-07-16,-0.0317486983145803,-0.00673427223661528
2020-07-17,0.0317486983145803,0.007162521912925773
2020-07-20,-0.0317486983145803,0.011212220239087484
2020-07-21,-0.0162605208717803,0.0027655391987321783
2020-07-22,-0.0165293019512106,0.005718061515506282
2020-07-23,-0.0168071183163812,-0.019274771956869538
2020-07-24,0.0,-0.006315664065130921
2020-07-27,0.0495969411393721,0.019621342962834985
2020-07-28,-0.0495969411393721,-0.010308795805692942
2020-07-29,-0.0170944333593001,0.004565366453899112
2020-07-30,-0.0531098253139482,-0.017890691071198287
2020-07-31,0.0,0.008388336702905973
2020-08-03,0.0180185055026783,0.006228445480398273
2020-08-04,-0.0741079721537218,0.0044871549119276846
2020-08-05,0.0560894666510435,0.00877239880047662
2020-08-06,0.0,0.010819675591253207
2020-08-07,0.035718082602079,-0.00618786596111426
2020-08-10,0.0344861760711693,0.00964219784789412
2020-08-11,0.0813456394539525,0.009442241017011004
2020-08-12,0.0752234212375874,0.020381741678077485
2020-08-13,0.028573372444056,0.01194128956324048
2020-08-14,0.0,-0.0034426789256698435
2020-08-17,-0.028573372444056,0.004728593672942323
2020-08-18,-0.0294138852062931,0.004386975312313812
2020-08-19,0.0148150857851406,0.006282848104087566
2020-08-20,-0.0451204352804696,0.003636273880069507
2020-08-21,-0.0155041865359652,0.005896113252280618
2020-08-24,0.0155041865359652,0.005912681981303457
2020-08-25,0.0597192347016221,0.025188869697408786
2020-08-26,0.0,0.01006374391651311
2020-08-27,0.0699585886069104,0.009421576824889116
2020-08-28,0.0,0.009957363766076654
2020-09-01,-0.084557388028063,0.007055633702557696
2020-09-02,-0.0298529631496811,0.01417511301047837
2020-09-03,-0.0465200156348928,-0.020810680568480327
2020-09-04,0.1335313926245225,0.0009053455153342281
2020-09-08,-0.0425596144187959,-0.008900412238693794
2020-09-09,0.028573372444056,0.015310869594994907
2020-09-10,-0.0431721718652086,-0.02015387471708486
2020-09-11,-0.0148150857851406,-0.010813194264408127
2020-09-14,0.0148150857851406,0.0076934369920352765
2020-09-15,0.0,0.009297973041980307
2020-09-16,0.0145987994211525,0.0052860542821897135
2020-09-17,0.0,0.007235413196904004
2020-09-18,0.0143887374520996,-0.00172183801938784
2020-09-21,-0.0289875368732521,-0.006934293707051054
2020-09-22,0.0,0.009138151652059112
2020-09-23,0.0,-0.009162816139386671
2020-09-24,-0.0148150857851406,-0.00733912951658652
2020-09-25,-0.0150378773645405,0.004441727435079955
2020-09-28,0.0150378773645405,0.006407616591324869
2020-09-29,-0.0150378773645405,-0.011274636634386723
2020-09-30,0.0444517625708337,0.027691642423220846
2020-10-01,-0.0145987994211525,0.010226317063968883
2020-10-02,0.0289875368732521,0.009548794091171622
2020-10-05,0.1082135846402328,0.013043775236598413
2020-10-06,-0.0259754864032606,0.0027208275610351306
2020-10-07,0.0637158143861077,0.011987858229545885
2020-10-08,-0.037740327982847,0.012396483739479864
2020-10-09,0.0127390257774297,0.007362008582135243
2020-10-13,-0.0653827592628517,0.002957416537724342
2020-10-14,-0.0136056520557786,0.0004985758021884275
2020-10-15,0.0136056520557786,0.00032082343680205717
2020-10-16,0.0266682470821613,0.008057337702220122
2020-10-19,0.0259754864032606,-0.0034163944517638834
2020-10-20,0.037740327982847,0.01804995627200209
2020-10-21,0.024391453124159,0.00539441019769726
2020-10-22,0.0470675108579858,0.00982882843673868
2020-10-23,-0.0232568621642672,0.0032951261975760304
2020-10-26,-0.0482021018178775,-0.0057588506419282625
2020-10-27,-0.0250013022054172,0.0025502699488008347
2020-10-28,0.0,-0.012926291906497543
2020-10-29,0.0732034040232949,0.009201894561908985
2020-10-30,0.03468555798789,0.0037298977497493735
2020-11-02,-0.0114286958236227,0.013369226872441289
2020-11-03,0.0339015516756813,0.01244073090001263
2020-11-04,-0.1431008436406733,-0.007928766091430159
2020-11-05,0.0127390257774297,0.0006867421708107524
2020-11-06,0.0493927553295763,0.0102372975747761
2020-11-09,0.1455075836712383,0.030994723609080895
2020-11-10,0.0206192872027357,0.005534334069332332
2020-11-12,-0.1076306641923654,0.004772418079545736
2020-11-13,0.0112995552539333,0.0075454625074786695
2020-11-16,0.0222231367847102,0.012700870025568094
2020-11-17,-0.0449513878622663,-0.004563103908610054
2020-11-18,0.0114286958236227,-0.004829134146789746
2020-11-19,-0.0229895182246987,-0.0001351867854380213
2020-11-20,-0.0355066884569098,-0.017048524177116896
2020-11-23,0.0355066884569098,0.016463007857527943
2020-11-24,0.0229895182246987,0.02672876288902169
2020-11-25,0.0,0.009981217133181815
2020-11-30,-0.0465200156348929,-0.00594031868894406
2020-12-01,0.0909717782057267,0.013081784742062516
2020-12-02,0.0320883145515004,0.003612738123790694
2020-12-03,-0.0320883145515004,-0.001651662197664211
2020-12-04,0.0529224014543424,0.011852991337923108
2020-12-07,-0.0314161962333789,0.01774901437145618
2020-12-08,-0.0215062052209634,0.006196856512044919
2020-12-09,0.0320883145515004,0.0008211582242559222
2020-12-10,-0.0320883145515004,-0.026867441327554843
2020-12-11,-0.0219789067187752,-0.005589058987667879
2020-12-14,0.0,0.016636291516857395
2020-12-15,0.0219789067187752,0.020781283744564515
2020-12-16,0.0,0.0011122606380267078
2020-12-17,0.0215062052209634,0.0189389752926675
2020-12-18,0.0105821093305369,0.0039445897723733876
2020-12-21,0.0,0.0056188250856645675
2020-12-22,-0.0212773984472847,0.0032742587180489696
2020-12-23,0.0317486983145802,0.007061131322918845
2020-12-29,-0.0210534091978323,-7.539669464992182e-05
2020-12-30,-0.0106952891167478,-0.0013811728087070173
2020-12-31,0.0,0.014474167405607124
2021-01-04,0.0,-0.019770186798388403
2021-01-05,0.0317486983145802,0.004948359818064489
2021-01-06,0.0800427076735365,0.02186734307641439
2021-01-07,0.037740327982847,0.007468507773663686
2021-01-08,0.0452565915881207,0.01748608332014907
2021-01-11,0.0175443096509095,0.007352586271825452
2021-01-12,0.0,0.0037395110772632284
2021-01-13,-0.0444517625708336,0.0033831342694199485
2021-01-14,0.0444517625708336,0.003428672938094647
2021-01-15,-0.0354019270509157,0.002016262416422642
2021-01-19,-0.0090498355199179,0.00868686279562134
2021-01-21,0.0180185055026783,0.014026426780651626
2021-01-22,-0.0180185055026783,0.0005559237171442479
2021-01-25,-0.0465200156348928,-0.0006004309591040827
2021-01-26,0.0,0.004881137108422087
2021-01-27,-0.0095694510161507,-0.005627938405554294
2021-01-28,0.0284379353205335,0.005399183481073218
2021-01-29,0.0367013668504279,0.0043742325735144335
2021-02-01,-0.0181823190831904,0.012338662710044608
2021-02-02,0.0271509890659508,0.010625981607003194
2021-02-03,0.0264332570681553,0.007860027465054582
2021-02-04,0.0,0.007140819982046581
2021-02-05,0.0341913647482793,0.0016945726119488196
2021-02-08,0.0,0.0025425758490065634
2021-02-09,-0.0084388686458646,-0.00846039592193265
2021-02-10,-0.0257524961024147,-0.006627555979785647
2021-02-11,0.0086580627431145,0.0005789852474305821
2021-02-12,0.0339015516756813,0.017928132954461818
2021-02-16,0.0800427076735364,0.008837889198392403
2021-02-17,-0.0077220460939103,0.009758024448911032
2021-02-18,0.0,0.003115258731249993
2021-02-19,0.0380273955892392,0.0002585117843030237
2021-02-22,0.0221411258772135,0.005811577636169238
